[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                                                                                                           
{'loss': 5.8672, 'grad_norm': 2255.412353515625, 'learning_rate': 0.0, 'num_tokens': 667.0, 'mean_token_accuracy': 0.7657430768013, 'epoch': 0.0}
{'loss': 1.1611, 'grad_norm': 6.023008823394775, 'learning_rate': 1.028105508790208e-06, 'num_tokens': 2269187.0, 'mean_token_accuracy': 0.9119804501533508, 'epoch': 1.63}
{'loss': 1.2129, 'grad_norm': 7.8647541999816895, 'learning_rate': 1.0249555602219896e-06, 'num_tokens': 2270062.0, 'mean_token_accuracy': 0.8886792659759521, 'epoch': 1.63}
{'loss': 1.4043, 'grad_norm': 4.530840873718262, 'learning_rate': 1.0218098933598659e-06, 'num_tokens': 2271036.0, 'mean_token_accuracy': 0.9018932580947876, 'epoch': 1.63}
{'loss': 1.7568, 'grad_norm': 6.565981388092041, 'learning_rate': 1.0186685115921774e-06, 'num_tokens': 2271838.0, 'mean_token_accuracy': 0.8943965435028076, 'epoch': 1.63}
{'loss': 1.2637, 'grad_norm': 6.524617671966553, 'learning_rate': 1.0155314183026539e-06, 'num_tokens': 2272705.0, 'mean_token_accuracy': 0.909604549407959, 'epoch': 1.63}
{'loss': 1.082, 'grad_norm': 3.5616350173950195, 'learning_rate': 1.0123986168704059e-06, 'num_tokens': 2273482.0, 'mean_token_accuracy': 0.9347319602966309, 'epoch': 1.63}
{'loss': 1.3047, 'grad_norm': 4.015888690948486, 'learning_rate': 1.0092701106699199e-06, 'num_tokens': 2274535.0, 'mean_token_accuracy': 0.9071856141090393, 'epoch': 1.63}
{'loss': 1.7402, 'grad_norm': 4.508444786071777, 'learning_rate': 1.0061459030710563e-06, 'num_tokens': 2275467.0, 'mean_token_accuracy': 0.861896812915802, 'epoch': 1.63}
{'loss': 1.3428, 'grad_norm': 4.795807361602783, 'learning_rate': 1.0030259974390449e-06, 'num_tokens': 2276168.0, 'mean_token_accuracy': 0.9201995134353638, 'epoch': 1.63}
{'loss': 1.2402, 'grad_norm': 4.095493793487549, 'learning_rate': 9.99910397134482e-07, 'num_tokens': 2276982.0, 'mean_token_accuracy': 0.8979166746139526, 'epoch': 1.63}
{'loss': 1.3467, 'grad_norm': 4.91819953918457, 'learning_rate': 9.967991055133259e-07, 'num_tokens': 2277906.0, 'mean_token_accuracy': 0.8956356644630432, 'epoch': 1.63}
{'loss': 1.2158, 'grad_norm': 4.173858642578125, 'learning_rate': 9.936921259268944e-07, 'num_tokens': 2278733.0, 'mean_token_accuracy': 0.9113207459449768, 'epoch': 1.63}
{'loss': 0.8281, 'grad_norm': 4.789689540863037, 'learning_rate': 9.905894617218608e-07, 'num_tokens': 2279504.0, 'mean_token_accuracy': 0.9237667918205261, 'epoch': 1.63}
{'loss': 1.4072, 'grad_norm': 11.550925254821777, 'learning_rate': 9.874911162402489e-07, 'num_tokens': 2280200.0, 'mean_token_accuracy': 0.8965517282485962, 'epoch': 1.63}
{'loss': 1.6738, 'grad_norm': 5.129536151885986, 'learning_rate': 9.843970928194335e-07, 'num_tokens': 2281091.0, 'mean_token_accuracy': 0.8698225021362305, 'epoch': 1.63}
{'loss': 1.418, 'grad_norm': 6.100246429443359, 'learning_rate': 9.81307394792127e-07, 'num_tokens': 2281958.0, 'mean_token_accuracy': 0.8929219841957092, 'epoch': 1.64}
{'loss': 1.4766, 'grad_norm': 5.356400489807129, 'learning_rate': 9.782220254863917e-07, 'num_tokens': 2282872.0, 'mean_token_accuracy': 0.9024389982223511, 'epoch': 1.64}
{'loss': 1.4551, 'grad_norm': 3.5530283451080322, 'learning_rate': 9.751409882256236e-07, 'num_tokens': 2283812.0, 'mean_token_accuracy': 0.9043760299682617, 'epoch': 1.64}
{'loss': 1.2949, 'grad_norm': 5.346470355987549, 'learning_rate': 9.720642863285474e-07, 'num_tokens': 2284421.0, 'mean_token_accuracy': 0.911854088306427, 'epoch': 1.64}
{'loss': 0.9287, 'grad_norm': 4.533393383026123, 'learning_rate': 9.689919231092276e-07, 'num_tokens': 2285158.0, 'mean_token_accuracy': 0.9187934994697571, 'epoch': 1.64}
{'loss': 1.3887, 'grad_norm': 4.91730260848999, 'learning_rate': 9.659239018770466e-07, 'num_tokens': 2285800.0, 'mean_token_accuracy': 0.8960244655609131, 'epoch': 1.64}
{'loss': 1.6543, 'grad_norm': 4.608814239501953, 'learning_rate': 9.628602259367138e-07, 'num_tokens': 2286639.0, 'mean_token_accuracy': 0.8726591467857361, 'epoch': 1.64}
{'loss': 1.0981, 'grad_norm': 5.567040920257568, 'learning_rate': 9.598008985882606e-07, 'num_tokens': 2287495.0, 'mean_token_accuracy': 0.9122806787490845, 'epoch': 1.64}
{'loss': 1.1836, 'grad_norm': 4.127645015716553, 'learning_rate': 9.567459231270282e-07, 'num_tokens': 2288477.0, 'mean_token_accuracy': 0.9290989637374878, 'epoch': 1.64}
{'loss': 1.9946, 'grad_norm': 15.460912704467773, 'learning_rate': 9.536953028436746e-07, 'num_tokens': 2289316.0, 'mean_token_accuracy': 0.8681102395057678, 'epoch': 1.64}
{'loss': 2.002, 'grad_norm': 7.073868274688721, 'learning_rate': 9.506490410241653e-07, 'num_tokens': 2290010.0, 'mean_token_accuracy': 0.8425414562225342, 'epoch': 1.64}
{'loss': 1.0967, 'grad_norm': 6.5108561515808105, 'learning_rate': 9.476071409497712e-07, 'num_tokens': 2290677.0, 'mean_token_accuracy': 0.909333348274231, 'epoch': 1.64}
{'loss': 1.2559, 'grad_norm': 5.172967910766602, 'learning_rate': 9.445696058970655e-07, 'num_tokens': 2291774.0, 'mean_token_accuracy': 0.9004267454147339, 'epoch': 1.64}
{'loss': 2.75, 'grad_norm': 9.958416938781738, 'learning_rate': 9.415364391379184e-07, 'num_tokens': 2292484.0, 'mean_token_accuracy': 0.8337469100952148, 'epoch': 1.64}
{'loss': 1.2944, 'grad_norm': 11.378768920898438, 'learning_rate': 9.385076439394963e-07, 'num_tokens': 2293223.0, 'mean_token_accuracy': 0.9119638800621033, 'epoch': 1.64}
{'loss': 1.5938, 'grad_norm': 6.5854902267456055, 'learning_rate': 9.354832235642552e-07, 'num_tokens': 2293804.0, 'mean_token_accuracy': 0.8805031180381775, 'epoch': 1.64}
{'loss': 0.998, 'grad_norm': 5.891883373260498, 'learning_rate': 9.324631812699403e-07, 'num_tokens': 2294693.0, 'mean_token_accuracy': 0.9262135624885559, 'epoch': 1.65}
{'loss': 1.5059, 'grad_norm': 4.250549793243408, 'learning_rate': 9.294475203095799e-07, 'num_tokens': 2295767.0, 'mean_token_accuracy': 0.8976109027862549, 'epoch': 1.65}
{'loss': 1.0195, 'grad_norm': 4.047616004943848, 'learning_rate': 9.264362439314833e-07, 'num_tokens': 2296693.0, 'mean_token_accuracy': 0.9199318289756775, 'epoch': 1.65}
{'loss': 1.1973, 'grad_norm': 3.05564022064209, 'learning_rate': 9.234293553792383e-07, 'num_tokens': 2297871.0, 'mean_token_accuracy': 0.9236453175544739, 'epoch': 1.65}
{'loss': 1.3613, 'grad_norm': 5.136053562164307, 'learning_rate': 9.204268578917014e-07, 'num_tokens': 2298536.0, 'mean_token_accuracy': 0.8925619721412659, 'epoch': 1.65}
{'loss': 2.0479, 'grad_norm': 6.921903610229492, 'learning_rate': 9.174287547030064e-07, 'num_tokens': 2299248.0, 'mean_token_accuracy': 0.8753056526184082, 'epoch': 1.65}
{'loss': 1.1338, 'grad_norm': 6.878089904785156, 'learning_rate': 9.144350490425508e-07, 'num_tokens': 2300034.0, 'mean_token_accuracy': 0.9025423526763916, 'epoch': 1.65}
{'loss': 1.6104, 'grad_norm': 5.513304710388184, 'learning_rate': 9.114457441349911e-07, 'num_tokens': 2300970.0, 'mean_token_accuracy': 0.9083191752433777, 'epoch': 1.65}
{'loss': 1.4512, 'grad_norm': 6.283220291137695, 'learning_rate': 9.0846084320025e-07, 'num_tokens': 2301820.0, 'mean_token_accuracy': 0.9072978496551514, 'epoch': 1.65}
{'loss': 1.2783, 'grad_norm': 4.287291526794434, 'learning_rate': 9.054803494535053e-07, 'num_tokens': 2302750.0, 'mean_token_accuracy': 0.9043760299682617, 'epoch': 1.65}
{'loss': 1.1699, 'grad_norm': 3.9442734718322754, 'learning_rate': 9.025042661051808e-07, 'num_tokens': 2303462.0, 'mean_token_accuracy': 0.9015544056892395, 'epoch': 1.65}
{'loss': 1.3232, 'grad_norm': 4.487270355224609, 'learning_rate': 8.995325963609614e-07, 'num_tokens': 2304358.0, 'mean_token_accuracy': 0.8890977501869202, 'epoch': 1.65}
{'loss': 1.1816, 'grad_norm': 5.965533256530762, 'learning_rate': 8.965653434217664e-07, 'num_tokens': 2305313.0, 'mean_token_accuracy': 0.9165354371070862, 'epoch': 1.65}
{'loss': 0.9902, 'grad_norm': 4.887745380401611, 'learning_rate': 8.936025104837631e-07, 'num_tokens': 2306031.0, 'mean_token_accuracy': 0.9106280207633972, 'epoch': 1.65}
{'loss': 1.3418, 'grad_norm': 7.258872985839844, 'learning_rate': 8.906441007383615e-07, 'num_tokens': 2307026.0, 'mean_token_accuracy': 0.907975435256958, 'epoch': 1.65}
{'loss': 1.8027, 'grad_norm': 4.177041053771973, 'learning_rate': 8.876901173721981e-07, 'num_tokens': 2307990.0, 'mean_token_accuracy': 0.8557536602020264, 'epoch': 1.65}
{'loss': 1.5127, 'grad_norm': 4.979962348937988, 'learning_rate': 8.847405635671491e-07, 'num_tokens': 2308917.0, 'mean_token_accuracy': 0.8957529067993164, 'epoch': 1.65}
{'loss': 1.5342, 'grad_norm': 6.432911396026611, 'learning_rate': 8.817954425003155e-07, 'num_tokens': 2309637.0, 'mean_token_accuracy': 0.8770301342010498, 'epoch': 1.66}
{'loss': 0.9268, 'grad_norm': 5.832743167877197, 'learning_rate': 8.788547573440254e-07, 'num_tokens': 2310449.0, 'mean_token_accuracy': 0.924369752407074, 'epoch': 1.66}
{'loss': 1.4854, 'grad_norm': 5.4223785400390625, 'learning_rate': 8.759185112658275e-07, 'num_tokens': 2311258.0, 'mean_token_accuracy': 0.9002036452293396, 'epoch': 1.66}
{'loss': 1.126, 'grad_norm': 3.724578380584717, 'learning_rate': 8.729867074284909e-07, 'num_tokens': 2312222.0, 'mean_token_accuracy': 0.8981817960739136, 'epoch': 1.66}
{'loss': 1.6074, 'grad_norm': 5.278722763061523, 'learning_rate': 8.700593489899972e-07, 'num_tokens': 2312963.0, 'mean_token_accuracy': 0.8819444179534912, 'epoch': 1.66}
{'loss': 1.1299, 'grad_norm': 3.5510060787200928, 'learning_rate': 8.671364391035419e-07, 'num_tokens': 2313796.0, 'mean_token_accuracy': 0.8976377844810486, 'epoch': 1.66}
{'loss': 1.5859, 'grad_norm': 6.551944255828857, 'learning_rate': 8.642179809175272e-07, 'num_tokens': 2314442.0, 'mean_token_accuracy': 0.8870523571968079, 'epoch': 1.66}
{'loss': 1.1592, 'grad_norm': 4.232991695404053, 'learning_rate': 8.613039775755622e-07, 'num_tokens': 2315223.0, 'mean_token_accuracy': 0.9075269103050232, 'epoch': 1.66}
{'loss': 2.1582, 'grad_norm': 15.306471824645996, 'learning_rate': 8.583944322164528e-07, 'num_tokens': 2315970.0, 'mean_token_accuracy': 0.8387799859046936, 'epoch': 1.66}
{'loss': 1.3867, 'grad_norm': 5.72472620010376, 'learning_rate': 8.554893479742099e-07, 'num_tokens': 2316682.0, 'mean_token_accuracy': 0.9124087691307068, 'epoch': 1.66}
{'loss': 1.959, 'grad_norm': 5.470726490020752, 'learning_rate': 8.525887279780331e-07, 'num_tokens': 2317689.0, 'mean_token_accuracy': 0.8839941024780273, 'epoch': 1.66}
{'loss': 1.4238, 'grad_norm': 3.6927759647369385, 'learning_rate': 8.496925753523156e-07, 'num_tokens': 2318852.0, 'mean_token_accuracy': 0.8827493190765381, 'epoch': 1.66}
{'loss': 1.2754, 'grad_norm': 6.258897304534912, 'learning_rate': 8.468008932166416e-07, 'num_tokens': 2319540.0, 'mean_token_accuracy': 0.9217171669006348, 'epoch': 1.66}
{'loss': 1.0166, 'grad_norm': 5.026386260986328, 'learning_rate': 8.439136846857737e-07, 'num_tokens': 2320355.0, 'mean_token_accuracy': 0.8958333134651184, 'epoch': 1.66}
{'loss': 2.5742, 'grad_norm': 15.227166175842285, 'learning_rate': 8.410309528696608e-07, 'num_tokens': 2321135.0, 'mean_token_accuracy': 0.8325791954994202, 'epoch': 1.66}
{'loss': 1.249, 'grad_norm': 4.906185626983643, 'learning_rate': 8.381527008734275e-07, 'num_tokens': 2322011.0, 'mean_token_accuracy': 0.9089252948760986, 'epoch': 1.66}
{'loss': 1.5186, 'grad_norm': 5.1915974617004395, 'learning_rate': 8.352789317973736e-07, 'num_tokens': 2322944.0, 'mean_token_accuracy': 0.888059675693512, 'epoch': 1.66}
{'loss': 1.6455, 'grad_norm': 11.549407005310059, 'learning_rate': 8.324096487369704e-07, 'num_tokens': 2323691.0, 'mean_token_accuracy': 0.9014989137649536, 'epoch': 1.67}
{'loss': 1.0103, 'grad_norm': 5.137776851654053, 'learning_rate': 8.29544854782856e-07, 'num_tokens': 2324485.0, 'mean_token_accuracy': 0.9278131723403931, 'epoch': 1.67}
{'loss': 2.1523, 'grad_norm': 5.337536811828613, 'learning_rate': 8.266845530208345e-07, 'num_tokens': 2325348.0, 'mean_token_accuracy': 0.8449304103851318, 'epoch': 1.67}
{'loss': 1.5117, 'grad_norm': 6.947653770446777, 'learning_rate': 8.238287465318707e-07, 'num_tokens': 2326144.0, 'mean_token_accuracy': 0.884861409664154, 'epoch': 1.67}
{'loss': 1.2041, 'grad_norm': 7.508448123931885, 'learning_rate': 8.209774383920865e-07, 'num_tokens': 2326805.0, 'mean_token_accuracy': 0.8911917209625244, 'epoch': 1.67}
{'loss': 1.0352, 'grad_norm': 6.915272235870361, 'learning_rate': 8.181306316727594e-07, 'num_tokens': 2327908.0, 'mean_token_accuracy': 0.9191073775291443, 'epoch': 1.67}
{'loss': 1.9805, 'grad_norm': 5.684548377990723, 'learning_rate': 8.15288329440318e-07, 'num_tokens': 2328896.0, 'mean_token_accuracy': 0.8831169009208679, 'epoch': 1.67}
{'loss': 1.6055, 'grad_norm': 7.341018199920654, 'learning_rate': 8.124505347563399e-07, 'num_tokens': 2329635.0, 'mean_token_accuracy': 0.8712643384933472, 'epoch': 1.67}
{'loss': 1.5293, 'grad_norm': 3.8035733699798584, 'learning_rate': 8.09617250677543e-07, 'num_tokens': 2330876.0, 'mean_token_accuracy': 0.8926174640655518, 'epoch': 1.67}
{'loss': 1.1475, 'grad_norm': 10.764065742492676, 'learning_rate': 8.067884802557934e-07, 'num_tokens': 2331630.0, 'mean_token_accuracy': 0.9234042763710022, 'epoch': 1.67}
{'loss': 1.2256, 'grad_norm': 4.6476521492004395, 'learning_rate': 8.039642265380921e-07, 'num_tokens': 2332700.0, 'mean_token_accuracy': 0.9220389723777771, 'epoch': 1.67}
{'loss': 1.3521, 'grad_norm': 9.487526893615723, 'learning_rate': 8.011444925665707e-07, 'num_tokens': 2333405.0, 'mean_token_accuracy': 0.8820638656616211, 'epoch': 1.67}
{'loss': 1.0234, 'grad_norm': 6.391408920288086, 'learning_rate': 7.983292813785015e-07, 'num_tokens': 2334265.0, 'mean_token_accuracy': 0.9248658418655396, 'epoch': 1.67}
{'loss': 1.7969, 'grad_norm': 5.310622215270996, 'learning_rate': 7.955185960062767e-07, 'num_tokens': 2335326.0, 'mean_token_accuracy': 0.8632478713989258, 'epoch': 1.67}
{'loss': 1.7422, 'grad_norm': 4.602921962738037, 'learning_rate': 7.92712439477416e-07, 'num_tokens': 2336163.0, 'mean_token_accuracy': 0.8568019270896912, 'epoch': 1.67}
{'loss': 1.1562, 'grad_norm': 5.814656734466553, 'learning_rate': 7.899108148145662e-07, 'num_tokens': 2336781.0, 'mean_token_accuracy': 0.9120000004768372, 'epoch': 1.67}
{'loss': 1.105, 'grad_norm': 3.111546277999878, 'learning_rate': 7.871137250354843e-07, 'num_tokens': 2337779.0, 'mean_token_accuracy': 0.8944193124771118, 'epoch': 1.67}
{'loss': 1.9355, 'grad_norm': 4.293512344360352, 'learning_rate': 7.84321173153047e-07, 'num_tokens': 2338802.0, 'mean_token_accuracy': 0.8626817464828491, 'epoch': 1.68}
{'loss': 0.8887, 'grad_norm': 4.389713764190674, 'learning_rate': 7.815331621752431e-07, 'num_tokens': 2339461.0, 'mean_token_accuracy': 0.9220055937767029, 'epoch': 1.68}
{'loss': 1.1147, 'grad_norm': 9.268744468688965, 'learning_rate': 7.787496951051693e-07, 'num_tokens': 2340431.0, 'mean_token_accuracy': 0.9147540926933289, 'epoch': 1.68}
{'loss': 1.6289, 'grad_norm': 8.388604164123535, 'learning_rate': 7.759707749410278e-07, 'num_tokens': 2341019.0, 'mean_token_accuracy': 0.8885350227355957, 'epoch': 1.68}
{'loss': 1.4961, 'grad_norm': 5.206027507781982, 'learning_rate': 7.731964046761231e-07, 'num_tokens': 2341857.0, 'mean_token_accuracy': 0.8943089246749878, 'epoch': 1.68}
{'loss': 1.0605, 'grad_norm': 5.039602756500244, 'learning_rate': 7.704265872988598e-07, 'num_tokens': 2342455.0, 'mean_token_accuracy': 0.9152542352676392, 'epoch': 1.68}
{'loss': 1.0469, 'grad_norm': 3.8722212314605713, 'learning_rate': 7.676613257927374e-07, 'num_tokens': 2343068.0, 'mean_token_accuracy': 0.9353846311569214, 'epoch': 1.68}
{'loss': 1.5195, 'grad_norm': 4.144412517547607, 'learning_rate': 7.649006231363482e-07, 'num_tokens': 2344102.0, 'mean_token_accuracy': 0.8979591727256775, 'epoch': 1.68}
{'loss': 0.8169, 'grad_norm': 5.4333672523498535, 'learning_rate': 7.621444823033736e-07, 'num_tokens': 2344821.0, 'mean_token_accuracy': 0.9240506291389465, 'epoch': 1.68}
{'loss': 1.209, 'grad_norm': 4.180136680603027, 'learning_rate': 7.593929062625821e-07, 'num_tokens': 2345703.0, 'mean_token_accuracy': 0.9150442481040955, 'epoch': 1.68}
{'loss': 1.0205, 'grad_norm': 6.993265628814697, 'learning_rate': 7.566458979778246e-07, 'num_tokens': 2346466.0, 'mean_token_accuracy': 0.9246575236320496, 'epoch': 1.68}
{'loss': 2.1523, 'grad_norm': 8.47724723815918, 'learning_rate': 7.539034604080326e-07, 'num_tokens': 2347414.0, 'mean_token_accuracy': 0.8440366983413696, 'epoch': 1.68}
{'loss': 0.9233, 'grad_norm': 3.6572141647338867, 'learning_rate': 7.511655965072134e-07, 'num_tokens': 2348260.0, 'mean_token_accuracy': 0.9145631194114685, 'epoch': 1.68}
{'loss': 1.7773, 'grad_norm': 6.1394944190979, 'learning_rate': 7.484323092244489e-07, 'num_tokens': 2348974.0, 'mean_token_accuracy': 0.8345323801040649, 'epoch': 1.68}
{'loss': 1.0371, 'grad_norm': 3.9220945835113525, 'learning_rate': 7.457036015038871e-07, 'num_tokens': 2349805.0, 'mean_token_accuracy': 0.9177820086479187, 'epoch': 1.68}
{'loss': 0.9463, 'grad_norm': 3.916820764541626, 'learning_rate': 7.429794762847509e-07, 'num_tokens': 2350620.0, 'mean_token_accuracy': 0.9331983923912048, 'epoch': 1.68}
{'loss': 0.791, 'grad_norm': 5.120871067047119, 'learning_rate': 7.402599365013219e-07, 'num_tokens': 2351494.0, 'mean_token_accuracy': 0.9220104217529297, 'epoch': 1.68}
{'loss': 1.6934, 'grad_norm': 5.783889293670654, 'learning_rate': 7.375449850829408e-07, 'num_tokens': 2352460.0, 'mean_token_accuracy': 0.871921181678772, 'epoch': 1.69}
{'loss': 1.5713, 'grad_norm': 6.681429862976074, 'learning_rate': 7.348346249540129e-07, 'num_tokens': 2353211.0, 'mean_token_accuracy': 0.8809523582458496, 'epoch': 1.69}
{'loss': 1.2773, 'grad_norm': 6.535446643829346, 'learning_rate': 7.321288590339898e-07, 'num_tokens': 2354179.0, 'mean_token_accuracy': 0.9063544869422913, 'epoch': 1.69}
{'loss': 1.4873, 'grad_norm': 7.169295310974121, 'learning_rate': 7.294276902373787e-07, 'num_tokens': 2354754.0, 'mean_token_accuracy': 0.8636363744735718, 'epoch': 1.69}
{'loss': 0.6704, 'grad_norm': 4.78012752532959, 'learning_rate': 7.267311214737382e-07, 'num_tokens': 2355383.0, 'mean_token_accuracy': 0.9534883499145508, 'epoch': 1.69}
{'loss': 1.1953, 'grad_norm': 7.302736282348633, 'learning_rate': 7.240391556476656e-07, 'num_tokens': 2356493.0, 'mean_token_accuracy': 0.9160935282707214, 'epoch': 1.69}
{'loss': 1.5166, 'grad_norm': 8.731431007385254, 'learning_rate': 7.213517956588034e-07, 'num_tokens': 2357116.0, 'mean_token_accuracy': 0.8793103694915771, 'epoch': 1.69}
{'loss': 1.543, 'grad_norm': 5.138449192047119, 'learning_rate': 7.186690444018335e-07, 'num_tokens': 2357982.0, 'mean_token_accuracy': 0.8957597017288208, 'epoch': 1.69}
{'loss': 1.9355, 'grad_norm': 4.8887553215026855, 'learning_rate': 7.159909047664715e-07, 'num_tokens': 2358774.0, 'mean_token_accuracy': 0.8695651888847351, 'epoch': 1.69}
{'loss': 1.1611, 'grad_norm': 5.946321487426758, 'learning_rate': 7.133173796374676e-07, 'num_tokens': 2359744.0, 'mean_token_accuracy': 0.9165120720863342, 'epoch': 1.69}
{'loss': 1.0791, 'grad_norm': 6.205872535705566, 'learning_rate': 7.106484718946e-07, 'num_tokens': 2360557.0, 'mean_token_accuracy': 0.9144737124443054, 'epoch': 1.69}
{'loss': 1.2676, 'grad_norm': 6.292728900909424, 'learning_rate': 7.079841844126745e-07, 'num_tokens': 2361514.0, 'mean_token_accuracy': 0.9050086140632629, 'epoch': 1.69}
{'loss': 1.4746, 'grad_norm': 10.194295883178711, 'learning_rate': 7.053245200615194e-07, 'num_tokens': 2362347.0, 'mean_token_accuracy': 0.9049504995346069, 'epoch': 1.69}
{'loss': 1.1904, 'grad_norm': 6.887426853179932, 'learning_rate': 7.026694817059838e-07, 'num_tokens': 2362976.0, 'mean_token_accuracy': 0.9108635187149048, 'epoch': 1.69}
{'loss': 1.4062, 'grad_norm': 7.090975761413574, 'learning_rate': 7.000190722059325e-07, 'num_tokens': 2363680.0, 'mean_token_accuracy': 0.8725212216377258, 'epoch': 1.69}
{'loss': 0.856, 'grad_norm': 3.9617059230804443, 'learning_rate': 6.973732944162465e-07, 'num_tokens': 2364778.0, 'mean_token_accuracy': 0.9343283772468567, 'epoch': 1.69}
{'loss': 1.0278, 'grad_norm': 3.7624948024749756, 'learning_rate': 6.947321511868172e-07, 'num_tokens': 2365638.0, 'mean_token_accuracy': 0.9251968264579773, 'epoch': 1.7}
{'loss': 0.8867, 'grad_norm': 5.7138352394104, 'learning_rate': 6.920956453625405e-07, 'num_tokens': 2366386.0, 'mean_token_accuracy': 0.9278846383094788, 'epoch': 1.7}
{'loss': 1.2554, 'grad_norm': 4.613736629486084, 'learning_rate': 6.894637797833231e-07, 'num_tokens': 2367254.0, 'mean_token_accuracy': 0.9025423526763916, 'epoch': 1.7}
{'loss': 1.334, 'grad_norm': 4.97078275680542, 'learning_rate': 6.868365572840702e-07, 'num_tokens': 2368046.0, 'mean_token_accuracy': 0.9066058993339539, 'epoch': 1.7}
{'loss': 1.6816, 'grad_norm': 6.693636417388916, 'learning_rate': 6.842139806946824e-07, 'num_tokens': 2369094.0, 'mean_token_accuracy': 0.8983050584793091, 'epoch': 1.7}
{'loss': 1.4258, 'grad_norm': 4.952887535095215, 'learning_rate': 6.815960528400644e-07, 'num_tokens': 2369825.0, 'mean_token_accuracy': 0.8854415416717529, 'epoch': 1.7}
{'loss': 1.4336, 'grad_norm': 5.07436990737915, 'learning_rate': 6.789827765401058e-07, 'num_tokens': 2370711.0, 'mean_token_accuracy': 0.8944543600082397, 'epoch': 1.7}
